	left	lines	normal	right	split
717	-2.67679143135	-2.67350594702	-2.2	-0.794921618177	-2.68284031939
718	-2.6783705469	-2.67509380789	-2.2	-0.680298332918	-2.68749826668
719	-2.68824320045	-2.68464073388	-2.2	-1.3124858002	-2.67349701603
720	-2.68545805155	-2.68582274669	-2.16	-0.983877699857	-2.68648999355
721	-2.6828111655	-2.68724859714	-2.16	-1.3054371478	-2.68072966002
722	-2.65046446574	-2.68012634354	-2.16	-0.304959279695	-2.68037221036
723	-2.68829338184	-2.68785747293	-2.16	-1.01351090292	-2.67329184191
724	-2.68896822088	-2.67017611512	-2.16	-0.849203401266	-2.67534827844
725	-2.67578575268	-2.68695888046	-2.16	-0.0864214862713	-2.67992966942
726	-2.67963289403	-2.68098760931	-2.16	-0.415384324108	-2.67302214056
727	-2.67315178008	-2.67331253508	-2.16	-0.650762034634	-2.67432416392
728	-2.68596067947	-2.68416761123	-2.16	-0.413103887344	-2.68232432467
729	-2.68606946668	-2.67945400177	-2.12	-0.538923655661	-2.66444990357
730	-2.6817288268	-2.67677394042	-2.12	-0.0142544001074	-2.68070313367
731	-2.68516592893	-2.68176655958	-2.12	-1.00258833371	-2.68824554282
732	-2.67436996415	-2.67180763307	-2.12	-0.736071200295	-2.67368555242
733	-2.67595283566	-2.58333598911	-2.12	-0.57584765044	-2.68637087339
734	-2.67703386887	-2.68912392486	-2.12	-0.595804892424	-2.67541371737
735	-2.65535498793	-2.68125760466	-2.12	-0.454505420551	-2.68461664427
736	-2.68321019609	-2.68470549863	-2.12	-0.0569631415995	-2.68731884572
737	-2.68884171702	-2.52591728902	-2.12	-0.444796275237	-2.6540737292
738	-2.68553028741	-2.66239096309	-2.08	-1.0722251942	-2.68480381656
739	-2.6852066491	-2.68448928854	-2.08	-0.394708151966	-2.68552827266
740	-2.68550736122	-2.68381778975	-2.08	-0.879968732187	-2.68214850561
741	-2.68901881812	-2.67279416527	-2.08	-0.880354633016	-2.68356569822
742	-2.68963875879	-2.66473605916	-2.08	-1.4331869014	-2.65915012481
743	-2.66644958914	-2.68152973791	-2.08	-0.92724830748	-2.66743642076
744	-2.68973784112	-2.67504755295	-2.08	-0.616336251212	-2.67733589555
745	-2.68917771962	-2.68525562939	-2.08	-0.0263538021376	-2.64717434306
746	-2.66638504385	-2.68913154241	-2.08	-0.421442151311	-2.68638411406
747	-2.66573135309	-2.68415422704	-2.04	-0.954783154601	-2.68469656191
748	-2.68498611415	-2.68759472799	-2.04	-0.595742133057	-2.68313290682
749	-2.68069857742	-2.66752222307	-2.04	-0.0695347762992	-2.67652069776
750	-2.65190007466	-2.67215930953	-2.04	-0.562363437325	-2.6762759085
751	-2.67641773519	-2.67968515494	-2.04	-0.699030544295	-2.66501318772
752	-2.6625696252	-2.68888332427	-2.04	-0.577060457706	-2.65619586419
753	-2.67758815852	-2.68464566158	-2.04	-0.182114704529	-2.68772186516
754	-2.67792670693	-2.68230671664	-2.04	-0.79188763172	-2.68067806275
755	-2.68915977779	-2.68110339793	-2.04	-0.562081459688	-2.68212532788
756	-2.67693854015	-2.68170774084	-2.0	-0.0376294278165	-2.67120503677
757	-2.67773572632	-2.68050744618	-2.0	-0.261870382227	-2.68517346486
758	-2.68589022986	-2.66183907605	-2.0	-0.377504058734	-2.68412488519
759	-2.6637879293	-2.67778013163	-2.0	-0.0756354103052	-2.68711585502
760	-2.6776042259	-2.66606803417	-2.0	-0.0232100086045	-2.68531400884
761	-2.67459471152	-2.67055377111	-2.0	-0.611781996473	-2.6821362563
762	-2.67416038577	-2.68182924946	-2.0	-0.830717712078	-2.665439524
763	-2.67531412659	-2.68356061715	-2.0	-0.0179241861805	-2.63981069578
764	-2.67665966294	-2.67119965644	-2.0	-0.011316125356	-2.6803777228
765	-2.67102887449	-2.67992127274	-1.96	-0.286006060055	-2.68847652368
766	-2.66423993057	-2.68832089025	-1.96	-0.286678086185	-2.67176292601
767	-2.62339613104	-2.68568536893	-1.96	-0.660418148565	-2.66534918664
768	-2.65479113651	-2.67680222036	-1.96	-0.613476368658	-2.66988039263
769	-2.66586511396	-2.6528822528	-1.96	-0.379384008986	-2.64947435233
770	-2.68807066915	-2.66184128554	-1.96	-0.161490906195	-2.68805582872
771	-2.68347683809	-2.68881103253	-1.96	-0.0195420925159	-2.67756034811
772	-2.68247884887	-2.67842597105	-1.96	-0.0431625904634	-2.68751817841
773	-2.66648737506	-2.68836984609	-1.96	-0.531738840286	-2.68865859366
774	-2.62870779178	-2.68037700284	-1.92	-1.24658666526	-2.65885297414
775	-2.6719408857	-2.68508128457	-1.92	-0.122451816717	-2.67398110629
776	-2.67669765201	-2.68819920653	-1.92	-0.75762313373	-2.68853593495
777	-2.65844299142	-2.67410129654	-1.92	-0.559743146079	-2.63133701376
778	-2.6830762125	-2.66764756636	-1.92	-0.0391308862075	-2.67451761624
779	-2.67784432803	-2.67575420681	-1.92	-0.641983766342	-2.68375158731
780	-2.67869616812	-2.66568537534	-1.92	-0.445882983637	-2.68631921928
781	-2.65956077611	-2.68582244291	-1.92	-0.135662176249	-2.67376846087
782	-2.67716983154	-2.67400117422	-1.92	-0.87775120261	-2.67846691751
783	-2.66354009692	-2.66962866129	-1.88	-0.933891661644	-2.66413244291
784	-2.68599644495	-2.64404698215	-1.88	-1.27812359102	-2.6422489606
785	-2.68190565859	-2.64338030067	-1.88	-0.421612191203	-2.68291697162
786	-2.68475002325	-2.68203165422	-1.88	-0.29832833604	-2.68676201101
787	-2.62430395651	-2.67769279944	-1.88	-0.859795916579	-2.68246114976
788	-2.62657097435	-2.67641153279	-1.88	-0.159515223433	-2.68556589849
789	-2.68131160849	-2.68912142245	-1.88	-0.620563874366	-2.68515191806
790	-2.65984824211	-2.68458955019	-1.88	-0.67196791142	-2.67107498976
791	-2.68010680622	-2.68505774922	-1.88	-0.00945393397822	-2.65355691674
792	-2.68414852029	-2.68532791907	-1.84	-0.116289974573	-2.68610625805
793	-2.6890060127	-2.68778505831	-1.84	-0.971808080279	-2.68019818443
794	-2.65541099823	-2.6815220192	-1.84	-0.0862082541009	-2.65849988091
795	-2.50814825309	-2.68458866298	-1.84	-0.564152183961	-2.66379338551
796	-2.67443708425	-2.6829229028	-1.84	-1.05270263787	-2.57729193384
797	-2.68563309736	-2.67140780227	-1.84	-0.0995579926309	-2.62297748536
798	-2.68910662912	-2.68063356475	-1.84	-0.950089779406	-2.67551389953
799	-2.62251453763	-2.68442605666	-1.84	-0.0894534427216	-2.68243375579
800	-2.68439362791	-2.67443236905	-1.84	-0.0947858267636	-2.68699886349
801	-2.66972660719	-2.68037612332	-1.8	-0.095532723293	-2.67767642624
802	-2.68549762934	-2.68105956491	-1.8	-0.840616928005	-2.6846013236
803	-2.68964146796	-2.66056442712	-1.8	-0.652831183354	-2.68938027486
804	-2.6412207563	-2.6724834337	-1.8	-0.719802405079	-2.67105070948
805	-2.67140576485	-2.68727098391	-1.8	-0.620563477973	-2.64850112468
806	-2.67920507507	-2.68831222912	-1.8	-0.762678036698	-2.65076808652
807	-2.68817461006	-2.68382840644	-1.8	-0.137983580013	-2.6737021941
808	-2.68857448808	-2.52569121551	-1.8	-0.569119192432	-2.6886373386
809	-2.68962504047	-2.62748885415	-1.8	-0.0398310120433	-2.62271266212
810	-2.67051772653	-2.68721140849	-1.76	-0.0537511831904	-2.68586574796
811	-2.66005752411	-2.67863290896	-1.76	-0.233044764168	-2.68315154312
812	-2.68362166832	-2.66648085731	-1.76	-0.506133447971	-2.68429097651
813	-2.68017571387	-2.44531280922	-1.76	-0.460163531857	-2.68048664315
814	-2.68366532307	-2.60150382435	-1.76	-1.31646127907	-2.68580280589
815	-2.68352425758	-2.68170714147	-1.76	-0.0304738703518	-2.68338411892
816	-2.65988249472	-2.68080042712	-1.76	-0.0516274296112	-2.6670912623
817	-2.68434816534	-2.68440632537	-1.76	-0.663225162922	-2.6877213032
818	-2.68480662847	-2.68005161902	-1.76	-0.72325860054	-2.6781000144
819	-2.68098446978	-2.6589574378	-1.72	-0.00275557719168	-2.68396953998
820	-2.68893320704	-2.65907148734	-1.72	-0.343389137466	-2.68579820973
821	-2.64307275993	-2.68623261473	-1.72	-0.39976563775	-2.68229192259
822	-2.67555154895	-1.49977009951	-1.72	-0.0297132328472	-2.67245818524
823	-2.66759374053	-2.65967185848	-1.72	-0.00209850476417	-2.65613993436
824	-2.68795106526	-2.67446694423	-1.72	-0.870969658466	-2.68302006932
825	-2.65857553684	-2.6830199201	-1.72	-0.139802023231	-2.6808783447
826	-2.68732294698	-2.66291839775	-1.72	-0.597470287045	-2.64389437566
827	-2.68539749095	-2.68622975463	-1.72	-0.134789824093	-2.22724834844
828	-2.54627577055	-2.61126594324	-1.68	-0.593076491199	-2.68351685036
829	-2.68715274662	-2.65154947579	-1.68	-0.27053669173	-2.42782268542
830	-2.68126012251	-2.68571914188	-1.68	-0.0194562752059	-2.67564309408
831	-2.68497351956	-2.65072055193	-1.68	-0.0676976011718	-2.68597528237
832	-2.68869129201	-2.60717385658	-1.68	-0.0941342003475	-2.50525910767
833	-2.68421836583	-1.48871806496	-1.68	-0.00472865657181	-2.63954741493
834	-2.66444852013	-2.66494940445	-1.68	-0.33874795407	-2.65657408126
835	-2.6836278064	-2.66517060715	-1.68	-0.0971090011567	-2.66336376439
836	-2.56895892914	-2.68627903002	-1.68	-0.780548785946	-2.6897024911
837	-2.66256189105	-2.67600106693	-1.64	-0.0423491491828	-2.67924661144
838	-2.66137754827	-2.68596150717	-1.64	-0.0666271061496	-2.6655241882
839	-2.68172612934	-2.68568428899	-1.64	-0.440210113255	-2.6717212364
840	-2.65182177533	-2.65391022851	-1.64	-0.0356922601388	-2.50624635467
841	-2.68450378666	-2.68823814944	-1.64	-0.169743101466	-2.66277692921
842	-2.51633736099	-2.68137522793	-1.64	-0.0115566158972	-2.67379345754
843	-2.64936725653	-1.7241044616	-1.64	-0.021551780596	-2.64684096041
844	-2.68571663912	-2.68029637211	-1.64	-0.124184254898	-2.48528748475
845	-2.65325850129	-1.49432326671	-1.64	-0.132654305951	-2.67409535983
846	-2.65475332769	-2.65408910973	-1.6	-0.506018027194	-2.66263394485
847	-2.68431146117	-2.68435829975	-1.6	-0.15999699362	-2.6494178262
848	-2.6869432016	-2.5897316104	-1.6	-1.1121438766	-2.68853827341
849	-2.67558121842	-2.6883756097	-1.6	-0.606497673374	-2.67140151452
850	-2.64749503615	-2.67919531874	-1.6	-0.0330272115373	-2.68079679131
851	-2.64979716074	-2.66269703756	-1.6	-0.429392185195	-2.67807067634
852	-2.68504248245	-2.65176204619	-1.6	-0.556681654662	-2.68717163987
853	-2.43463925292	-2.67226425942	-1.6	-0.379312334959	-2.56167053057
854	-2.61881420713	-2.68689606661	-1.6	-0.33145253593	-2.51442434126
855	-2.56780059944	-2.04302276344	-1.56	-0.00592999035625	-2.68955256997
856	-2.62696803169	-2.65910631455	-1.56	-0.0262610085808	-2.66585754557
857	-2.61983442784	-2.64645947856	-1.56	-0.295530505863	-2.66335285713
858	-2.67753042002	-2.57343554031	-1.56	-0.0531101007561	-2.67307652273
859	-2.68354013034	-2.4659006567	-1.56	-0.00576080058763	-2.67569087731
860	-2.68909699884	-2.64076256297	-1.56	-0.0430619772172	-2.67070089634
861	-2.66669357458	-2.64847666787	-1.56	-0.00598498034906	-2.61194604012
862	-2.68302284116	-2.65780079714	-1.56	-0.00226570623877	-2.65318266313
863	-2.49242581227	-1.99902176944	-1.56	-0.0249895243375	-2.67184205212
864	-2.62459010176	-2.68873863996	-1.52	-0.0419507406672	-2.65598676948
865	-2.670141401	-2.6630917948	-1.52	-0.111507869003	-2.68588318035
866	-2.55866877541	-1.49497873207	-1.52	-0.00305721371736	-2.6662416971
867	-2.67902525458	-1.49915538719	-1.52	-0.398876209381	-2.31160859129
868	-2.43068071231	-1.40202393008	-1.52	-0.753924870331	-2.55214348117
869	-2.66589779869	-2.6005092484	-1.52	-0.371302945935	-2.60783632925
870	-2.66667803344	-2.68467690257	-1.52	-0.19162946328	-2.67946397655
871	-2.39067553319	-2.44591452391	-1.52	-0.87556854473	-2.68871868861
872	-2.6788946451	-2.56372956439	-1.52	-0.0302732290809	-2.61352403696
873	-2.64694389256	-2.57001485062	-1.48	-0.0187413121164	-2.55271158507
874	-2.60048661878	-1.49884536077	-1.48	-0.0200877805833	-2.67521259091
875	-2.65590198602	-2.65831323093	-1.48	-0.593023477997	-2.19822216341
876	-2.53708264939	-2.42469309576	-1.48	-0.267520762417	-2.57689736509
877	-2.62512683473	-2.60447956109	-1.48	-0.180075819374	-2.6812531761
878	-2.67578451993	-2.18721764287	-1.48	-0.506066843094	-2.5334651923
879	-2.66877578509	-2.68899826356	-1.48	-0.589403384174	-2.68366033135
880	-2.68680739393	-2.6772560831	-1.48	-0.0134918084459	-2.68906197497
881	-2.68209691502	-2.61882187619	-1.48	-0.0184982732026	-2.46216130751
882	-2.60671408651	-1.49982429332	-1.44	-0.0337726396863	-2.68120225241
883	-2.67999898415	-1.49451732345	-1.44	-0.179355025562	-2.67683932909
884	-2.63512053164	-2.68204590473	-1.44	-0.0277811763167	-2.66145737716
885	-2.63390866251	-1.85639771899	-1.44	-0.0274465478824	-2.68151492004
886	-2.65240808773	-1.49882269108	-1.44	-0.0387188351802	-2.51166265114
887	-2.18605956344	-2.67472912217	-1.44	-0.187254739485	-2.45420647556
888	-2.67521020143	-2.68622899433	-1.44	-0.23513246458	-2.68841331475
889	-2.62608602182	-1.69193961174	-1.44	-0.00331237172189	-2.49252430362
890	-2.62947862475	-2.63532992409	-1.44	-0.323385948776	-2.65098799223
891	-2.65771856077	-1.42024624863	-1.4	-0.656811381212	-2.68784600783
892	-2.6509769595	-1.48990043728	-1.4	-0.00947568337476	-2.68028078069
893	-2.35316521537	-1.49819000329	-1.4	-0.168337276305	-2.29563052214
894	-2.68776244375	-1.49679386649	-1.4	-0.00330573629721	-2.50901282576
895	-2.53135388415	-2.66066864809	-1.4	-0.0187125602466	-2.68471470212
896	-2.67364283104	-2.66001178389	-1.4	-0.0469152389027	-2.68164494255
897	-2.64423491164	-1.49959581761	-1.4	-0.588830426767	-2.41997497944
898	-2.6647699332	-1.82332972142	-1.4	-0.0325579093605	-2.33613359965
899	-2.68357884459	-2.41251114829	-1.4	-0.630761472635	-2.68207978657
900	-2.61921645776	-2.61809420077	-1.36	-0.0511715789703	-2.61948299156
901	-2.68299811144	-2.5852117204	-1.36	-0.00305662943695	-2.67381011465
902	-2.30076095019	-1.49823961602	-1.36	-0.566721732129	-2.40620816236
903	-2.52414348453	-2.46886656417	-1.36	-0.235352743394	-2.30681307353
904	-2.63306581045	-1.49978098559	-1.36	-0.39906197205	-2.29089003142
905	-2.68164633892	-2.68168944711	-1.36	-0.00287738321578	-2.6847787388
906	-2.67233110497	-2.40445997622	-1.36	-0.000616435699538	-2.66106171766
907	-2.68405060791	-1.49962122485	-1.36	-0.0260182360651	-2.43567231996
908	-2.43812619208	-1.45198342962	-1.36	-0.00821053591711	-2.44468448722
909	-2.23103170641	-1.48467705565	-1.32	-0.140213073341	-2.39928600284
910	-2.64113248198	-1.49028747603	-1.32	-0.00577285856711	-2.68773916935
911	-2.43580406766	-2.02417229385	-1.32	-0.0379834692715	-2.61038217263
912	-2.68622068383	-1.4966845446	-1.32	-0.239069689096	-2.60353881851
913	-1.94911783003	-1.88546124127	-1.32	-0.233075141482	-2.5521272768
914	-2.68854082616	-1.49322891672	-1.32	-0.0685926298622	-2.51648409766
915	-2.37833018814	-2.14846708667	-1.32	-0.13543048065	-2.61832438818
916	-2.67489545061	-1.34758748871	-1.32	-0.0338019912975	-2.27842142255
917	-1.99389451857	-1.4933867055	-1.32	-0.180665237691	-2.68422935146
918	-2.68865898099	-1.49114754973	-1.28	-0.0124163004931	-2.66947864512
919	-2.65022940858	-2.26066439033	-1.28	-0.0493748359169	-2.68541164034
920	-2.60438034468	-2.12886179632	-1.28	-0.00418676322587	-2.68332496695
921	-2.60188118526	-1.47752901452	-1.28	-0.275914253711	-2.68048466316
922	-2.62858324154	-1.4999564385	-1.28	-0.00268824258601	-2.67971896184
923	-2.65378473035	-1.49897780971	-1.28	-0.047313087545	-2.60410094603
924	-2.6353837714	-2.68597766564	-1.28	-0.261867532998	-2.46003557762
925	-2.68103515285	-1.46292492276	-1.28	-0.00165248658584	-2.68653533898
926	-2.59473267262	-2.59734993684	-1.28	-0.313099410182	-2.67705248993
927	-2.68669338221	-1.49729533832	-1.24	-0.0170878814486	-2.22880062143
928	-2.68377746845	-2.68324574002	-1.24	-0.00508769434045	-2.54173983079
929	-2.08663888392	-1.45579491234	-1.24	-0.0978003243254	-2.67746562528
930	-2.64153317938	-2.48177952863	-1.24	-0.0106010091582	-2.32461782066
931	-2.67875102274	-2.12506467869	-1.24	-0.182018080177	-2.68407203315
932	-2.68956681014	-1.49970797171	-1.24	-0.522146136401	-2.65405286403
933	-2.50698281541	-2.42524189362	-1.24	-0.000228469777191	-2.61511459084
934	-2.68032394976	-1.85100945159	-1.24	-0.000417349995632	-2.633206125
935	-2.68727673563	-2.68789078767	-1.24	-0.561223807013	-2.67912085241
936	-2.68382825694	-1.49596417102	-1.24	-0.0167350019546	-2.64225922106
937	-2.68964131933	-2.4007677444	-1.2	-0.0221651455423	-2.58740356442
938	-2.63684084539	-1.63881634197	-1.2	-0.000846526781228	-2.11040658963
939	-2.66997725413	-1.56822846274	-1.2	-0.00868551422409	-2.66383792696
940	-2.68964931567	-2.68900062347	-1.2	-0.0655940894603	-2.62786446981
941	-1.84151542509	-2.15798100396	-1.2	-0.229246509517	-1.82687330729
942	-2.6481889664	-2.60891230911	-1.2	-0.00930451355384	-2.65025545154
943	-2.22862134601	-2.67787468549	-1.2	-0.0176220130722	-2.6698826177
944	-2.51303121828	-1.43150005959	-1.2	-0.0012145043264	-2.65382816339
945	-2.04483818681	-2.40341221276	-1.2	-0.0192780150268	-2.08382793807
946	-2.26088277455	-2.3849346192	-1.2	-0.148339088235	-2.1304071741
947	-2.65744793089	-2.68225514967	-1.16	-0.0220357614196	-2.58508425311
948	-2.65220846787	-2.42207486369	-1.16	-0.00272892346627	-1.81898839381
949	-2.33166159376	-1.97221879483	-1.16	-0.000770942285197	-2.51764432445
950	-2.32872218988	-1.4824078941	-1.16	-0.0260055236821	-2.67353178913
951	-2.67739929054	-1.49864768947	-1.16	-0.0334735970379	-2.18523300113
952	-2.29542587763	-1.49882501064	-1.16	-0.0423945841017	-2.67251450462
953	-2.58907350507	-2.45893760832	-1.16	-0.0305332805313	-2.38180492654
954	-2.68769297581	-1.49180410382	-1.16	-0.0192517344411	-2.65866989102
955	-2.4258080856	-1.61944853366	-1.16	-0.00377493329879	-2.60713550056
956	-2.53131059738	-1.41882689168	-1.16	-0.0232385833681	-2.65766325674
957	-2.68033161296	-1.47685671445	-1.12	-0.0741352170288	-2.68662545712
958	-2.54428280113	-1.86062619025	-1.12	-0.0184768845445	-2.67909103226
959	-2.44532484143	-1.78567988638	-1.12	-0.00575451515108	-2.43067077593
960	-2.68779211853	-1.49061242069	-1.12	-0.00430834820959	-2.68935103381
961	-2.42789224794	-1.49567129911	-1.12	-0.128382768824	-2.65142085804
962	-2.2582474383	-2.03778601522	-1.12	-0.118924744376	-2.59739072831
963	-1.53123898513	-1.45307559917	-1.12	-0.0330826295344	-2.67414025091
964	-1.83695812599	-1.49213186287	-1.12	-0.0197797700709	-2.67741957415
965	-2.68959909025	-1.47773658794	-1.12	-0.0409630829979	-2.66962391312
966	-2.52824319351	-2.58713067006	-1.12	-0.0726680685932	-2.68812658607
967	-2.6861614677	-1.49125515015	-1.08	-0.0173528965986	-2.68068885586
968	-2.31901215515	-2.67540134885	-1.08	-0.0102203627814	-2.60962844068
969	-2.11988478213	-1.48300923421	-1.08	-0.00179092405812	-2.68924591979
970	-2.68272871351	-1.49675496018	-1.08	-0.0282955865114	-2.65991279299
971	-2.30900656411	-2.32794287709	-1.08	-0.0457245409174	-2.44383608613
972	-2.29136842442	-1.49938136429	-1.08	-0.01401969272	-2.10456474877
973	-1.70667651101	-1.65965409562	-1.08	-0.00247452444001	-2.64853632744
974	-2.62851989376	-2.68119912858	-1.08	-0.0195964746516	-2.66659232632
975	-2.53268785649	-1.49378237898	-1.08	-0.00277498209193	-2.66647012498
976	-2.47569484715	-1.36042015308	-1.08	-0.0267210092923	-2.66517814416
977	-2.30270607143	-1.48274472613	-1.04	-0.0556824782226	-2.68139606335
978	-2.24944663652	-1.49936898604	-1.04	-0.00477488712332	-2.47218915892
979	-2.68368689525	-1.49407463456	-1.04	-0.00315771367602	-2.57239391385
980	-2.67968131474	-1.86452270134	-1.04	-0.00827632682453	-2.62976332966
981	-2.27008222174	-2.65257977501	-1.04	-0.0246070180981	-2.67126488846
982	-2.6507241349	-1.4862295097	-1.04	-0.0025569328522	-2.20328459279
983	-2.3009860183	-2.0301533614	-1.04	-0.0590247900068	-2.32158643364
984	-2.06886607965	-1.4938813783	-1.04	-0.0195878631166	-2.67730770313
985	-2.66512180934	-2.29485965982	-1.04	-0.00554175206035	-2.65803040504
986	-2.64426140992	-1.48040298509	-1.04	-0.063686804526	-2.67267558742
987	-2.56849325726	-2.19330372538	-1.0	-0.0156941527687	-2.5877022922
988	-2.64584557309	-1.49756074017	-1.0	-0.0598088729595	-2.68951491069
989	-2.29197991697	-1.74268703828	-1.0	-0.00431927549445	-2.65551357123
990	-2.66344812405	-2.66333251413	-1.0	-0.00119276022616	-2.24153561753
991	-2.5782530409	-1.47518146542	-1.0	-0.0109540142063	-2.65087574613
992	-2.67401400412	-1.49992336708	-1.0	-0.00471068126447	-2.4221753751
993	-2.67623603275	-2.68000308935	-1.0	-0.0175322553521	-2.19956676825
994	-2.18179203951	-1.46811132159	-1.0	-0.0221134166035	-2.68430335932
995	-2.26246918841	-2.51376202427	-1.0	-0.063389934511	-2.19631391605
996	-2.04095453505	-2.67632081075	-1.0	-0.0117795278624	-2.05949237921
997	-2.059527542	-1.46001062743	-0.96	-0.00903938667064	-2.6820279847
998	-2.5835408423	-1.48338244794	-0.96	-0.0041611063476	-2.09227253702
999	-1.98224230575	-1.49210033519	-0.96	-0.116286853414	-2.28305728385
1000	-2.62699806964	-1.49862875859	-0.96	-0.00193594137491	-2.39757207764
1001	-2.42836045704	-1.49955189662	-0.96	-0.0187175945328	-2.63069731492
1002	-2.56116120168	-1.49945599854	-0.96	-0.00627843668817	-2.17401217381
1003	-2.20969446485	-1.49933759801	-0.96	-0.0144538162529	-2.63542433054
1004	-2.35805572694	-1.49445755631	-0.96	-0.0119770890655	-2.19235843051
1005	-2.68550530245	-2.68520100796	-0.96	-0.0235418081669	-2.68210116991
1006	-2.68401695744	-1.81260573838	-0.96	-0.0200568096994	-2.59573808695
1007	-2.26541719477	-2.68321256681	-0.92	-0.0126434181796	-2.67908748444
1008	-2.6761689573	-1.80623654625	-0.92	-0.0081247614903	-2.01716461924
1009	-2.47374535422	-2.63196583368	-0.92	-0.00313403745205	-1.67938664525
1010	-2.30203976199	-2.61007384923	-0.92	-0.0220414297828	-2.22879998857
1011	-1.95280267852	-1.49839503822	-0.92	-0.0140168106215	-2.68158370275
1012	-2.64371179051	-1.49779971439	-0.92	-0.00562496524344	-1.91402105796
1013	-2.4633409196	-2.65858006734	-0.92	-0.00415897532596	-2.68800111526
1014	-1.84735253135	-1.49997545434	-0.92	-0.00384141311071	-2.12206314069
1015	-2.66945964243	-1.47452817182	-0.92	-0.0200638295172	-2.08389630922
1016	-2.42185793473	-2.19534213304	-0.92	-0.0230205808497	-2.65784479707
1017	-1.89151629286	-1.49958877712	-0.88	-0.00435676162509	-2.60049156607
1018	-2.51035134834	-2.00342596094	-0.88	-0.0323444512753	-2.40842710902
1019	-2.42531207942	-2.1304149875	-0.88	-0.0111364181443	-1.92749534527
1020	-1.81867041946	-1.49875387057	-0.88	-0.070242490854	-2.67593180872
1021	-1.81486759217	-1.49302675352	-0.88	-0.00675970989606	-2.0889582168
1022	-2.25883610441	-2.13460351656	-0.88	-0.00224149413649	-2.63750543173
1023	-2.62232436224	-1.49037504365	-0.88	-0.055432749521	-1.72766316039
1024	-2.66741357967	-1.44124443331	-0.88	-0.0137395808699	-2.32555570414
1025	-2.22504145398	-1.49536416183	-0.88	-0.0192093654736	-2.07796405611
1026	-2.19030486779	-1.49769199516	-0.88	-0.0187580821821	-1.94250530226
1027	-2.57220515914	-2.15463714653	-0.84	-0.00152182851366	-2.04504531911
1028	-2.63996408105	-1.49303214479	-0.84	-0.0110663538545	-2.66131206348
1029	-2.04295578239	-1.69273010092	-0.84	-0.0695538530709	-2.57730091391
1030	-2.13072688022	-1.63052504209	-0.84	-0.0247913011698	-2.67242830355
1031	-2.68506687495	-1.63754929042	-0.84	-0.00706549338144	-2.64735653814
1032	-1.99675713246	-1.60528104961	-0.84	-0.00547515432809	-2.27650002598
1033	-1.99787236307	-1.49714893012	-0.84	-0.00414203341211	-2.28656462272
1034	-2.363965142	-1.4988932264	-0.84	-0.00375342623985	-2.28014588311
1035	-2.25165602439	-1.96291929945	-0.84	-0.00883355982768	-2.35419451596
1036	-2.66111853648	-2.43555181661	-0.84	-0.0101572457779	-2.41947589059
1037	-2.61227001295	-1.49518827172	-0.8	-0.0273579121202	-2.28222668644
1038	-2.64411185851	-2.53405964987	-0.8	-0.0161108049595	-2.02113537778
1039	-1.99568704494	-1.49946749302	-0.8	-0.0173877954519	-2.27336824831
1040	-2.65583603436	-2.16731463095	-0.8	-0.0672071588036	-2.29077943082
1041	-2.28020484615	-1.49646007212	-0.8	-0.00162873464433	-2.17196532223
1042	-1.85638882835	-1.48746006867	-0.8	-0.0045759426944	-2.66668245203
1043	-1.98726393472	-1.48998479968	-0.8	-0.0162035203901	-1.45444789601
1044	-2.1932093276	-2.68081045677	-0.8	-0.0234533105852	-2.64899053151
1045	-1.78573095561	-1.49924181273	-0.8	-0.0128633491245	-2.27922549381
1046	-2.62395394408	-2.59924649006	-0.8	-0.00163401087889	-2.58669405549
1047	-1.79493581074	-1.48574911608	-0.76	-0.00582828692282	-2.64654132115
1048	-2.13443714731	-1.46151005449	-0.76	-0.0268120775821	-2.26449461056
1049	-2.15620189221	-1.80409013504	-0.76	-0.00665628927075	-2.60263733244
1050	-1.98000183613	-1.52421860972	-0.76	-0.00482077480414	-1.98055938129
1051	-2.5969733703	-1.48341550538	-0.76	-0.0252170747192	-2.51697855587
1052	-2.64797419418	-2.57127980768	-0.76	-0.0171251914026	-2.2361297632
1053	-2.0801036072	-1.42586093858	-0.76	-0.0121597260874	-2.09849630818
1054	-2.43988432701	-1.49475474807	-0.76	-0.0178619737467	-2.580837271
1055	-2.23351157466	-2.13834960224	-0.76	-0.025818009194	-1.89953394061
1056	-1.7220384403	-2.35617086888	-0.76	-0.00274695504335	-2.33815702449
1057	-1.7185737231	-1.92887704896	-0.72	-0.00790797284701	-1.80345050049
1058	-1.95238068355	-2.2496806125	-0.72	-0.0867686801855	-2.61688054371
1059	-2.60610495216	-1.48275410736	-0.72	-0.0108994223441	-2.21461902453
1060	-2.06469663472	-1.49507336378	-0.72	-0.00431190110363	-2.67249923018
1061	-1.24478845962	-1.6186242794	-0.72	-0.0289300272981	-1.80401563813
1062	-2.63141921323	-1.49603585078	-0.72	-0.0687588025724	-2.65080142948
1063	-2.28672536324	-2.35133986614	-0.72	-0.00751634967029	-2.53407380604
1064	-1.23268717617	-1.4959635975	-0.72	-0.0100575097421	-1.39021973052
1065	-2.21995345226	-1.47949413791	-0.72	-0.0273945277658	-2.23867884634
1066	-1.78137071202	-1.49579145156	-0.72	-0.0172884508178	-2.32594125677
1067	-1.85443074118	-1.47168284069	-0.68	-0.00747664580573	-1.10026321026
