left	lines	normal	right	split
-2.67773572632	-2.68050744618	-2	-0.261870382227	-2.68517346486
-2.68589022986	-2.66183907605	-2	-0.377504058734	-2.68412488519
-2.6637879293	-2.67778013163	-2	-0.0756354103052	-2.68711585502
-2.6776042259	-2.66606803417	-2	-0.0232100086045	-2.68531400884
-2.67459471152	-2.67055377111	-2	-0.611781996473	-2.6821362563
-2.67416038577	-2.68182924946	-2	-0.830717712078	-2.665439524
-2.67531412659	-2.68356061715	-2	-0.0179241861805	-2.63981069578
-2.67665966294	-2.67119965644	-2	-0.011316125356	-2.6803777228
-2.67102887449	-2.67992127274	-1.96	-0.286006060055	-2.68847652368
-2.66423993057	-2.68832089025	-1.96	-0.286678086185	-2.67176292601
-2.62339613104	-2.68568536893	-1.96	-0.660418148565	-2.66534918664
-2.65479113651	-2.67680222036	-1.96	-0.613476368658	-2.66988039263
-2.66586511396	-2.6528822528	-1.96	-0.379384008986	-2.64947435233
-2.68807066915	-2.66184128554	-1.96	-0.161490906195	-2.68805582872
-2.68347683809	-2.68881103253	-1.96	-0.0195420925159	-2.67756034811
-2.68247884887	-2.67842597105	-1.96	-0.0431625904634	-2.68751817841
-2.66648737506	-2.68836984609	-1.96	-0.531738840286	-2.68865859366
-2.62870779178	-2.68037700284	-1.92	-1.24658666526	-2.65885297414
-2.6719408857	-2.68508128457	-1.92	-0.122451816717	-2.67398110629
-2.67669765201	-2.68819920653	-1.92	-0.75762313373	-2.68853593495
-2.65844299142	-2.67410129654	-1.92	-0.559743146079	-2.63133701376
-2.6830762125	-2.66764756636	-1.92	-0.0391308862075	-2.67451761624
-2.67784432803	-2.67575420681	-1.92	-0.641983766342	-2.68375158731
-2.67869616812	-2.66568537534	-1.92	-0.445882983637	-2.68631921928
-2.65956077611	-2.68582244291	-1.92	-0.135662176249	-2.67376846087
-2.67716983154	-2.67400117422	-1.92	-0.87775120261	-2.67846691751
-2.66354009692	-2.66962866129	-1.88	-0.933891661644	-2.66413244291
-2.68599644495	-2.64404698215	-1.88	-1.27812359102	-2.6422489606
-2.68190565859	-2.64338030067	-1.88	-0.421612191203	-2.68291697162
-2.68475002325	-2.68203165422	-1.88	-0.29832833604	-2.68676201101
-2.62430395651	-2.67769279944	-1.88	-0.859795916579	-2.68246114976
-2.62657097435	-2.67641153279	-1.88	-0.159515223433	-2.68556589849
-2.68131160849	-2.68912142245	-1.88	-0.620563874366	-2.68515191806
-2.65984824211	-2.68458955019	-1.88	-0.67196791142	-2.67107498976
-2.68010680622	-2.68505774922	-1.88	-0.00945393397822	-2.65355691674
-2.68414852029	-2.68532791907	-1.84	-0.116289974573	-2.68610625805
-2.6890060127	-2.68778505831	-1.84	-0.971808080279	-2.68019818443
-2.65541099823	-2.6815220192	-1.84	-0.0862082541009	-2.65849988091
-2.50814825309	-2.68458866298	-1.84	-0.564152183961	-2.66379338551
-2.67443708425	-2.6829229028	-1.84	-1.05270263787	-2.57729193384
-2.6856330973600002	-2.67140780227	-1.84	-0.0995579926309	-2.62297748536
-2.68910662912	-2.68063356475	-1.84	-0.950089779406	-2.67551389953
-2.62251453763	-2.68442605666	-1.84	-0.0894534427216	-2.68243375579
-2.68439362791	-2.67443236905	-1.84	-0.0947858267636	-2.68699886349
-2.66972660719	-2.68037612332	-1.8	-0.095532723293	-2.67767642624
-2.68549762934	-2.68105956491	-1.8	-0.840616928005	-2.6846013236
-2.68964146796	-2.66056442712	-1.8	-0.652831183354	-2.68938027486
-2.6412207563	-2.6724834337	-1.8	-0.719802405079	-2.67105070948
-2.67140576485	-2.68727098391	-1.8	-0.620563477973	-2.64850112468
-2.67920507507	-2.68831222912	-1.8	-0.762678036698	-2.65076808652
-2.68817461006	-2.68382840644	-1.8	-0.137983580013	-2.6737021941
-2.68857448808	-2.52569121551	-1.8	-0.569119192432	-2.6886373386
-2.68962504047	-2.62748885415	-1.8	-0.0398310120433	-2.62271266212
-2.67051772653	-2.68721140849	-1.76	-0.0537511831904	-2.68586574796
-2.66005752411	-2.67863290896	-1.76	-0.233044764168	-2.68315154312
-2.68362166832	-2.66648085731	-1.76	-0.506133447971	-2.68429097651
-2.68017571387	-2.44531280922	-1.76	-0.460163531857	-2.68048664315
-2.68366532307	-2.60150382435	-1.76	-1.31646127907	-2.68580280589
-2.68352425758	-2.68170714147	-1.76	-0.0304738703518	-2.68338411892
-2.65988249472	-2.68080042712	-1.76	-0.0516274296112	-2.6670912623
-2.68434816534	-2.68440632537	-1.76	-0.663225162922	-2.6877213032
-2.68480662847	-2.68005161902	-1.76	-0.72325860054	-2.6781000144
-2.68098446978	-2.6589574378	-1.72	-0.00275557719168	-2.68396953998
-2.68893320704	-2.65907148734	-1.72	-0.343389137466	-2.68579820973
-2.64307275993	-2.68623261473	-1.72	-0.39976563775	-2.68229192259
-2.67555154895	-1.49977009951	-1.72	-0.0297132328472	-2.67245818524
-2.66759374053	-2.65967185848	-1.72	-0.00209850476417	-2.65613993436
-2.68795106526	-2.67446694423	-1.72	-0.870969658466	-2.68302006932
-2.65857553684	-2.6830199201	-1.72	-0.139802023231	-2.6808783447
-2.68732294698	-2.66291839775	-1.72	-0.597470287045	-2.64389437566
-2.68539749095	-2.68622975463	-1.72	-0.134789824093	-2.22724834844
-2.54627577055	-2.61126594324	-1.68	-0.593076491199	-2.68351685036
-2.68715274662	-2.65154947579	-1.68	-0.27053669173	-2.42782268542
-2.68126012251	-2.68571914188	-1.68	-0.0194562752059	-2.67564309408
-2.68497351956	-2.65072055193	-1.68	-0.0676976011718	-2.68597528237
-2.68869129201	-2.60717385658	-1.68	-0.0941342003475	-2.50525910767
-2.68421836583	-1.48871806496	-1.68	-0.00472865657181	-2.63954741493
-2.66444852013	-2.66494940445	-1.68	-0.33874795407	-2.65657408126
-2.6836278064	-2.66517060715	-1.68	-0.0971090011567	-2.66336376439
-2.56895892914	-2.68627903002	-1.68	-0.780548785946	-2.6897024911
-2.66256189105	-2.67600106693	-1.64	-0.0423491491828	-2.67924661144
-2.66137754827	-2.68596150717	-1.64	-0.0666271061496	-2.6655241882
-2.68172612934	-2.68568428899	-1.64	-0.440210113255	-2.6717212364
-2.65182177533	-2.65391022851	-1.64	-0.0356922601388	-2.50624635467
-2.68450378666	-2.68823814944	-1.64	-0.169743101466	-2.66277692921
-2.51633736099	-2.68137522793	-1.64	-0.0115566158972	-2.67379345754
-2.64936725653	-1.7241044616	-1.64	-0.021551780596	-2.64684096041
-2.68571663912	-2.68029637211	-1.64	-0.124184254898	-2.48528748475
-2.65325850129	-1.49432326671	-1.64	-0.132654305951	-2.67409535983
-2.65475332769	-2.65408910973	-1.6	-0.506018027194	-2.66263394485
-2.68431146117	-2.68435829975	-1.6	-0.15999699362	-2.6494178262
-2.6869432016	-2.5897316104	-1.6	-1.1121438766	-2.68853827341
-2.67558121842	-2.6883756097	-1.6	-0.606497673374	-2.67140151452
-2.64749503615	-2.67919531874	-1.6	-0.0330272115373	-2.68079679131
-2.64979716074	-2.66269703756	-1.6	-0.429392185195	-2.67807067634
-2.68504248245	-2.65176204619	-1.6	-0.556681654662	-2.68717163987
-2.43463925292	-2.67226425942	-1.6	-0.379312334959	-2.56167053057
-2.61881420713	-2.68689606661	-1.6	-0.33145253593	-2.51442434126
-2.56780059944	-2.0430227634399998	-1.56	-0.00592999035625	-2.68955256997
-2.62696803169	-2.65910631455	-1.56	-0.0262610085808	-2.66585754557
-2.61983442784	-2.64645947856	-1.56	-0.295530505863	-2.66335285713
-2.67753042002	-2.57343554031	-1.56	-0.0531101007561	-2.67307652273
-2.68354013034	-2.4659006567	-1.56	-0.00576080058763	-2.67569087731
-2.68909699884	-2.64076256297	-1.56	-0.0430619772172	-2.67070089634
-2.66669357458	-2.64847666787	-1.56	-0.00598498034906	-2.61194604012
-2.68302284116	-2.65780079714	-1.56	-0.00226570623877	-2.65318266313
-2.49242581227	-1.99902176944	-1.56	-0.0249895243375	-2.67184205212
-2.62459010176	-2.68873863996	-1.52	-0.0419507406672	-2.65598676948
-2.670141401	-2.6630917948	-1.52	-0.111507869003	-2.68588318035
-2.55866877541	-1.49497873207	-1.52	-0.00305721371736	-2.6662416971
-2.67902525458	-1.49915538719	-1.52	-0.398876209381	-2.31160859129
-2.43068071231	-1.40202393008	-1.52	-0.753924870331	-2.55214348117
-2.66589779869	-2.6005092484	-1.52	-0.371302945935	-2.60783632925
-2.66667803344	-2.68467690257	-1.52	-0.19162946328	-2.67946397655
-2.39067553319	-2.44591452391	-1.52	-0.87556854473	-2.68871868861
-2.6788946451	-2.56372956439	-1.52	-0.0302732290809	-2.61352403696
-2.64694389256	-2.57001485062	-1.48	-0.0187413121164	-2.55271158507
-2.60048661878	-1.49884536077	-1.48	-0.0200877805833	-2.67521259091
-2.65590198602	-2.65831323093	-1.48	-0.593023477997	-2.19822216341
-2.53708264939	-2.42469309576	-1.48	-0.267520762417	-2.57689736509
-2.62512683473	-2.60447956109	-1.48	-0.180075819374	-2.6812531761
-2.67578451993	-2.18721764287	-1.48	-0.506066843094	-2.5334651923
-2.66877578509	-2.68899826356	-1.48	-0.589403384174	-2.68366033135
-2.68680739393	-2.6772560831	-1.48	-0.0134918084459	-2.68906197497
-2.68209691502	-2.61882187619	-1.48	-0.0184982732026	-2.46216130751
-2.60671408651	-1.49982429332	-1.44	-0.0337726396863	-2.68120225241
-2.67999898415	-1.49451732345	-1.44	-0.179355025562	-2.67683932909
-2.63512053164	-2.68204590473	-1.44	-0.0277811763167	-2.66145737716
-2.63390866251	-1.85639771899	-1.44	-0.0274465478824	-2.68151492004
-2.65240808773	-1.49882269108	-1.44	-0.0387188351802	-2.51166265114
-2.18605956344	-2.67472912217	-1.44	-0.187254739485	-2.45420647556
-2.67521020143	-2.68622899433	-1.44	-0.23513246458	-2.68841331475
-2.62608602182	-1.69193961174	-1.44	-0.00331237172189	-2.49252430362
-2.62947862475	-2.63532992409	-1.44	-0.323385948776	-2.65098799223
-2.65771856077	-1.42024624863	-1.4	-0.656811381212	-2.68784600783
-2.6509769595	-1.48990043728	-1.4	-0.00947568337476	-2.68028078069
-2.35316521537	-1.49819000329	-1.4	-0.168337276305	-2.29563052214
-2.68776244375	-1.49679386649	-1.4	-0.00330573629721	-2.50901282576
-2.53135388415	-2.66066864809	-1.4	-0.0187125602466	-2.68471470212
-2.67364283104	-2.66001178389	-1.4	-0.0469152389027	-2.68164494255
-2.64423491164	-1.49959581761	-1.4	-0.588830426767	-2.41997497944
-2.6647699332	-1.82332972142	-1.4	-0.0325579093605	-2.33613359965
-2.68357884459	-2.41251114829	-1.4	-0.630761472635	-2.68207978657
-2.61921645776	-2.61809420077	-1.36	-0.0511715789703	-2.61948299156
-2.68299811144	-2.5852117204	-1.36	-0.00305662943695	-2.67381011465
-2.30076095019	-1.49823961602	-1.36	-0.566721732129	-2.40620816236
-2.52414348453	-2.46886656417	-1.36	-0.235352743394	-2.30681307353
-2.63306581045	-1.49978098559	-1.36	-0.39906197205	-2.29089003142
-2.68164633892	-2.68168944711	-1.36	-0.00287738321578	-2.6847787388
-2.67233110497	-2.40445997622	-1.36	-6.16435699538e-4	-2.66106171766
-2.68405060791	-1.49962122485	-1.36	-0.0260182360651	-2.43567231996
-2.43812619208	-1.45198342962	-1.36	-0.00821053591711	-2.44468448722
-2.23103170641	-1.48467705565	-1.32	-0.140213073341	-2.39928600284
-2.64113248198	-1.49028747603	-1.32	-0.00577285856711	-2.68773916935
-2.43580406766	-2.02417229385	-1.32	-0.0379834692715	-2.61038217263
-2.68622068383	-1.4966845446000001	-1.32	-0.239069689096	-2.60353881851
-1.94911783003	-1.88546124127	-1.32	-0.233075141482	-2.5521272768
-2.68854082616	-1.49322891672	-1.32	-0.0685926298622	-2.51648409766
-2.37833018814	-2.14846708667	-1.32	-0.13543048065	-2.61832438818
-2.67489545061	-1.34758748871	-1.32	-0.0338019912975	-2.27842142255
-1.99389451857	-1.4933867055	-1.32	-0.180665237691	-2.68422935146
-2.68865898099	-1.49114754973	-1.28	-0.0124163004931	-2.66947864512
-2.65022940858	-2.26066439033	-1.28	-0.0493748359169	-2.68541164034
-2.60438034468	-2.12886179632	-1.28	-0.00418676322587	-2.68332496695
-2.60188118526	-1.47752901452	-1.28	-0.275914253711	-2.68048466316
-2.62858324154	-1.4999564385	-1.28	-0.00268824258601	-2.67971896184
-2.65378473035	-1.49897780971	-1.28	-0.047313087545	-2.60410094603
-2.6353837714	-2.68597766564	-1.28	-0.261867532998	-2.46003557762
-2.68103515285	-1.46292492276	-1.28	-0.00165248658584	-2.68653533898
-2.59473267262	-2.59734993684	-1.28	-0.313099410182	-2.67705248993
-2.68669338221	-1.49729533832	-1.24	-0.0170878814486	-2.22880062143
-2.68377746845	-2.68324574002	-1.24	-0.00508769434045	-2.54173983079
-2.08663888392	-1.45579491234	-1.24	-0.0978003243254	-2.67746562528
-2.64153317938	-2.48177952863	-1.24	-0.0106010091582	-2.32461782066
-2.67875102274	-2.12506467869	-1.24	-0.182018080177	-2.68407203315
-2.68956681014	-1.49970797171	-1.24	-0.522146136401	-2.65405286403
-2.50698281541	-2.42524189362	-1.24	-2.28469777191e-4	-2.61511459084
-2.68032394976	-1.85100945159	-1.24	-4.17349995632e-4	-2.633206125
-2.68727673563	-2.68789078767	-1.24	-0.561223807013	-2.67912085241
-2.68382825694	-1.49596417102	-1.24	-0.0167350019546	-2.64225922106
-2.68964131933	-2.4007677444	-1.2	-0.0221651455423	-2.58740356442
-2.63684084539	-1.63881634197	-1.2	-8.46526781228e-4	-2.11040658963
-2.66997725413	-1.56822846274	-1.2	-0.00868551422409	-2.66383792696
-2.68964931567	-2.68900062347	-1.2	-0.0655940894603	-2.62786446981
-1.84151542509	-2.15798100396	-1.2	-0.229246509517	-1.82687330729
-2.6481889664	-2.60891230911	-1.2	-0.00930451355384	-2.65025545154
-2.22862134601	-2.67787468549	-1.2	-0.0176220130722	-2.6698826177
-2.51303121828	-1.43150005959	-1.2	-0.0012145043264	-2.65382816339
-2.04483818681	-2.40341221276	-1.2	-0.0192780150268	-2.08382793807
-2.26088277455	-2.3849346192	-1.2	-0.148339088235	-2.1304071741
-2.65744793089	-2.68225514967	-1.16	-0.0220357614196	-2.58508425311
-2.65220846787	-2.42207486369	-1.16	-0.00272892346627	-1.81898839381
-2.33166159376	-1.97221879483	-1.16	-7.70942285197e-4	-2.51764432445
-2.32872218988	-1.4824078941	-1.16	-0.0260055236821	-2.67353178913
-2.67739929054	-1.49864768947	-1.16	-0.0334735970379	-2.18523300113
-2.29542587763	-1.49882501064	-1.16	-0.0423945841017	-2.67251450462
-2.58907350507	-2.45893760832	-1.16	-0.0305332805313	-2.38180492654
-2.68769297581	-1.49180410382	-1.16	-0.0192517344411	-2.65866989102
-2.4258080856	-1.61944853366	-1.16	-0.00377493329879	-2.60713550056
-2.53131059738	-1.41882689168	-1.16	-0.0232385833681	-2.65766325674
-2.68033161296	-1.47685671445	-1.12	-0.0741352170288	-2.68662545712
-2.54428280113	-1.86062619025	-1.12	-0.0184768845445	-2.67909103226
-2.44532484143	-1.78567988638	-1.12	-0.00575451515108	-2.43067077593
-2.68779211853	-1.49061242069	-1.12	-0.00430834820959	-2.68935103381
-2.42789224794	-1.49567129911	-1.12	-0.128382768824	-2.65142085804
-2.2582474383	-2.03778601522	-1.12	-0.118924744376	-2.59739072831
-1.53123898513	-1.45307559917	-1.12	-0.0330826295344	-2.67414025091
-1.83695812599	-1.49213186287	-1.12	-0.0197797700709	-2.67741957415
-2.68959909025	-1.47773658794	-1.12	-0.0409630829979	-2.66962391312
-2.52824319351	-2.58713067006	-1.12	-0.0726680685932	-2.68812658607
-2.6861614677	-1.49125515015	-1.08	-0.0173528965986	-2.68068885586
-2.31901215515	-2.67540134885	-1.08	-0.0102203627814	-2.60962844068
-2.11988478213	-1.48300923421	-1.08	-0.00179092405812	-2.68924591979
-2.68272871351	-1.49675496018	-1.08	-0.0282955865114	-2.65991279299
-2.30900656411	-2.32794287709	-1.08	-0.0457245409174	-2.44383608613
-2.29136842442	-1.49938136429	-1.08	-0.01401969272	-2.10456474877
-1.70667651101	-1.65965409562	-1.08	-0.00247452444001	-2.64853632744
-2.62851989376	-2.68119912858	-1.08	-0.0195964746516	-2.66659232632
-2.53268785649	-1.49378237898	-1.08	-0.00277498209193	-2.66647012498
-2.47569484715	-1.36042015308	-1.08	-0.0267210092923	-2.66517814416
-2.30270607143	-1.48274472613	-1.04	-0.0556824782226	-2.68139606335
-2.24944663652	-1.49936898604	-1.04	-0.00477488712332	-2.47218915892
-2.68368689525	-1.49407463456	-1.04	-0.00315771367602	-2.57239391385
-2.67968131474	-1.86452270134	-1.04	-0.00827632682453	-2.62976332966
-2.27008222174	-2.65257977501	-1.04	-0.0246070180981	-2.67126488846
-2.6507241349	-1.4862295097	-1.04	-0.0025569328522	-2.20328459279
-2.3009860183	-2.0301533614	-1.04	-0.0590247900068	-2.32158643364
-2.06886607965	-1.4938813783	-1.04	-0.0195878631166	-2.67730770313
-2.66512180934	-2.29485965982	-1.04	-0.00554175206035	-2.65803040504
-2.64426140992	-1.48040298509	-1.04	-0.063686804526	-2.67267558742
-2.56849325726	-2.19330372538	-1	-0.0156941527687	-2.5877022922
-2.64584557309	-1.49756074017	-1	-0.0598088729595	-2.68951491069
-2.29197991697	-1.74268703828	-1	-0.00431927549445	-2.65551357123
-2.66344812405	-2.66333251413	-1	-0.00119276022616	-2.24153561753
-2.5782530409	-1.47518146542	-1	-0.0109540142063	-2.65087574613
-2.67401400412	-1.49992336708	-1	-0.00471068126447	-2.4221753751
-2.67623603275	-2.68000308935	-1	-0.0175322553521	-2.19956676825
-2.18179203951	-1.46811132159	-1	-0.0221134166035	-2.68430335932
-2.26246918841	-2.51376202427	-1	-0.063389934511	-2.19631391605
-2.04095453505	-2.67632081075	-1	-0.0117795278624	-2.05949237921
-2.059527542	-1.46001062743	-0.96	-0.00903938667064	-2.6820279847
-2.5835408423	-1.48338244794	-0.96	-0.0041611063476	-2.09227253702
-1.98224230575	-1.49210033519	-0.96	-0.116286853414	-2.28305728385
-2.62699806964	-1.49862875859	-0.96	-0.00193594137491	-2.39757207764
-2.42836045704	-1.49955189662	-0.96	-0.0187175945328	-2.63069731492
-2.56116120168	-1.49945599854	-0.96	-0.00627843668817	-2.17401217381
-2.20969446485	-1.49933759801	-0.96	-0.0144538162529	-2.63542433054
-2.35805572694	-1.49445755631	-0.96	-0.0119770890655	-2.19235843051
-2.68550530245	-2.68520100796	-0.96	-0.0235418081669	-2.68210116991
-2.68401695744	-1.81260573838	-0.96	-0.0200568096994	-2.59573808695
-2.26541719477	-2.68321256681	-0.92	-0.0126434181796	-2.67908748444
-2.6761689573	-1.80623654625	-0.92	-0.0081247614903	-2.01716461924
-2.47374535422	-2.63196583368	-0.92	-0.00313403745205	-1.67938664525
-2.30203976199	-2.61007384923	-0.92	-0.0220414297828	-2.22879998857
-1.95280267852	-1.49839503822	-0.92	-0.0140168106215	-2.68158370275
-2.64371179051	-1.49779971439	-0.92	-0.00562496524344	-1.91402105796
-2.4633409196	-2.65858006734	-0.92	-0.00415897532596	-2.68800111526
-1.84735253135	-1.49997545434	-0.92	-0.00384141311071	-2.12206314069
-2.66945964243	-1.47452817182	-0.92	-0.0200638295172	-2.08389630922
-2.42185793473	-2.19534213304	-0.92	-0.0230205808497	-2.65784479707
-1.89151629286	-1.49958877712	-0.88	-0.00435676162509	-2.60049156607
-2.51035134834	-2.00342596094	-0.88	-0.0323444512753	-2.40842710902
-2.42531207942	-2.1304149875	-0.88	-0.0111364181443	-1.92749534527
-1.81867041946	-1.49875387057	-0.88	-0.070242490854	-2.67593180872
-1.81486759217	-1.49302675352	-0.88	-0.00675970989606	-2.0889582168
-2.25883610441	-2.13460351656	-0.88	-0.00224149413649	-2.63750543173
-2.62232436224	-1.49037504365	-0.88	-0.055432749521000003	-1.72766316039
-2.66741357967	-1.44124443331	-0.88	-0.0137395808699	-2.32555570414
-2.22504145398	-1.49536416183	-0.88	-0.0192093654736	-2.07796405611
-2.19030486779	-1.49769199516	-0.88	-0.0187580821821	-1.94250530226
-2.57220515914	-2.15463714653	-0.84	-0.00152182851366	-2.04504531911
-2.63996408105	-1.49303214479	-0.84	-0.0110663538545	-2.66131206348
-2.04295578239	-1.69273010092	-0.84	-0.0695538530709	-2.57730091391
-2.13072688022	-1.63052504209	-0.84	-0.0247913011698	-2.67242830355
-2.68506687495	-1.63754929042	-0.84	-0.00706549338144	-2.64735653814
-1.99675713246	-1.60528104961	-0.84	-0.00547515432809	-2.27650002598
-1.99787236307	-1.49714893012	-0.84	-0.00414203341211	-2.28656462272
-2.363965142	-1.4988932264	-0.84	-0.00375342623985	-2.28014588311
-2.25165602439	-1.96291929945	-0.84	-0.00883355982768	-2.35419451596
-2.66111853648	-2.43555181661	-0.84	-0.0101572457779	-2.41947589059
-2.61227001295	-1.49518827172	-0.8	-0.0273579121202	-2.28222668644
-2.64411185851	-2.53405964987	-0.8	-0.0161108049595	-2.02113537778
-1.99568704494	-1.49946749302	-0.8	-0.0173877954519	-2.27336824831
-2.65583603436	-2.16731463095	-0.8	-0.0672071588036	-2.29077943082
-2.28020484615	-1.49646007212	-0.8	-0.00162873464433	-2.17196532223
-1.85638882835	-1.48746006867	-0.8	-0.0045759426944	-2.66668245203
-1.98726393472	-1.48998479968	-0.8	-0.0162035203901	-1.45444789601
-2.1932093276	-2.68081045677	-0.8	-0.0234533105852	-2.64899053151
-1.78573095561	-1.49924181273	-0.8	-0.0128633491245	-2.27922549381
-2.62395394408	-2.59924649006	-0.8	-0.00163401087889	-2.58669405549
-1.79493581074	-1.48574911608	-0.76	-0.00582828692282	-2.64654132115
-2.13443714731	-1.46151005449	-0.76	-0.0268120775821	-2.26449461056
-2.15620189221	-1.80409013504	-0.76	-0.00665628927075	-2.60263733244
-1.98000183613	-1.52421860972	-0.76	-0.00482077480414	-1.98055938129
-2.5969733703	-1.48341550538	-0.76	-0.0252170747192	-2.51697855587
-2.64797419418	-2.57127980768	-0.76	-0.0171251914026	-2.2361297632
-2.0801036072	-1.42586093858	-0.76	-0.0121597260874	-2.09849630818
-2.43988432701	-1.49475474807	-0.76	-0.0178619737467	-2.580837271
-2.23351157466	-2.13834960224	-0.76	-0.025818009194	-1.89953394061
-1.7220384403	-2.35617086888	-0.76	-0.00274695504335	-2.33815702449
-1.7185737231	-1.92887704896	-0.72	-0.00790797284701	-1.80345050049
-1.95238068355	-2.2496806125	-0.72	-0.0867686801855	-2.61688054371
-2.60610495216	-1.48275410736	-0.72	-0.0108994223441	-2.21461902453
-2.06469663472	-1.49507336378	-0.72	-0.00431190110363	-2.67249923018
-1.24478845962	-1.6186242794	-0.72	-0.0289300272981	-1.80401563813
-2.63141921323	-1.49603585078	-0.72	-0.0687588025724	-2.65080142948
-2.28672536324	-2.35133986614	-0.72	-0.00751634967029	-2.53407380604
-1.23268717617	-1.4959635975	-0.72	-0.0100575097421	-1.39021973052
-2.21995345226	-1.47949413791	-0.72	-0.0273945277658	-2.23867884634
-1.78137071202	-1.49579145156	-0.72	-0.0172884508178	-2.32594125677
-1.85443074118	-1.47168284069	-0.68	-0.00747664580573	-1.10026321026
-2.16664946621	-2.68702084642	-0.68	-0.0241718607721	-2.12388398755
-2.54757415467	-1.49993991346	-0.68	-0.00573844717734	-2.17938155518
-2.40873999456	-2.21661490763	-0.68	-0.00407539159971	-2.16039983649
-1.6196345576	-1.30450870119	-0.68	-0.0126794280194	-1.80678137333
-1.55505184663	-1.45543920274	-0.68	-0.00492878582458	-2.10883328922
-1.75873523902	-1.49866010217	-0.68	-0.0110054522017	-2.00168798693
-2.63483053395	-1.49727551217	-0.68	-0.00400528625324	-2.22556626243
-2.62284039859	-1.45409631405	-0.68	-0.00931781490881	-2.67192910201
-1.9311845057	-1.48998556577	-0.68	-0.00122500450403	-2.31250109156
-2.67183367665	-1.49575659259	-0.64	-0.005839321571	-2.67251356544
-1.54318683186	-1.49960017504	-0.64	-0.00278772036274	-1.49405292927
-1.41506295454	-1.49866359773	-0.64	-0.0122389708218	-2.6384499872
-2.22275959292	-1.49843328264	-0.64	-0.00814901109992	-2.13338046429
-1.7996163085	-1.44564511834	-0.64	-0.00296067258778	-2.3825656299
-2.65919277811	-1.49668613431	-0.64	-0.00547402306635	-1.76687237053
-2.06015935434	-1.71338132166	-0.64	-0.00466659880237	-1.65732867061
-2.13687910613	-1.5249941786	-0.64	-0.00237599060845	-2.218000679
-2.4729441438	-2.38548075061	-0.64	-0.0344440485789	-1.58646100402
-2.64451857442	-1.49101602142	-0.64	-0.0254064304934	-2.12278453607
-2.6244398375	-1.49969714279	-0.6	-0.0162897618783	-2.68010562607
-2.26489791225	-1.82582058163	-0.6	-0.0137783417873	-1.64585633404
-2.18026256279	-1.49664607289	-0.6	-0.00458431896607	-2.57406741926
-1.93577555618	-1.49126417269	-0.6	-0.0247055242966	-2.07644661305
-1.39378091021	-1.49531482614	-0.6	-0.00221553003629	-2.46988050001
-1.79460251111	-1.9970609096	-0.6	-0.00642926716429	-1.58398978279
-2.41113384388	-1.68395379562	-0.6	-0.00129198647461	-2.68794509762
-2.38521480149	-1.36594317523	-0.6	-0.0379232777801	-1.53759533855
-1.77524706462	-1.44535846519	-0.6	-0.035998729806	-2.20988900199
-2.0790483952	-2.05350063936	-0.6	-0.00508089152868	-2.22883841221
-1.88903793759	-1.49185437625	-0.56	-0.0227741130925	-2.08664448016
-1.82040484916	-1.39718001148	-0.56	-0.0180283095535	-2.14112560032
-1.54929543677	-1.4983638118	-0.56	-0.0249329260215	-2.33469104192
-1.98237268022	-1.89565483266	-0.56	-0.0308485740692	-1.33100286171
-1.82880765484	-2.66738517385	-0.56	-0.0230478587273	-1.36773762845
-1.95775654466	-2.60089341761	-0.56	-0.00950065102307	-2.34438064047
-2.62270349854	-2.66459610372	-0.56	-0.0197188495935	-2.24597542435
-2.36810509749	-1.46347747685	-0.56	-0.00187978482792	-2.47260647632
-1.39906062749	-1.43807756699	-0.56	-4.98742693829e-4	-2.49833333548
-2.68187795192	-1.49743880249	-0.56	-0.00895706974618	-1.6116233168
-1.5302684259	-1.49965084637	-0.52	-0.0032121877907	-1.30342441961
-1.97491259291	-1.49930646805	-0.52	-0.00448579644826	-1.69617910427
-1.52430843344	-2.12696686298	-0.52	-0.0317827214356	-2.68041335511
-1.66981931708	-1.44499655396	-0.52	-0.0215920938953	-1.48839793641
-1.6705679331	-1.41092969376	-0.52	-0.03442987427	-2.57526902126
-1.60999096083	-1.49968882306	-0.52	-0.0173681842843	-2.33304454589
-2.36577466912	-1.29861196232	-0.52	-0.0419617952993	-1.52675386887
-1.61170328419	-1.49993344846	-0.52	-0.0059190927385	-1.56265858784
-2.50773596469	-1.48888951085	-0.52	-1.26575269897e-4	-2.06405397103
-2.51351637595	-1.60650622666	-0.52	-0.00962548935379	-2.5136266104
-1.46723480577	-2.23052864869	-0.48	-0.0181616340954	-1.52226959764
-2.07943318205	-1.69671324649	-0.48	-0.0105696708895	-2.12834448372
-1.5734314371	-1.4939093625	-0.48	-0.0121541426723	-2.27442571286
-1.63335295894	-1.49789933244	-0.48	-0.0135275426168	-2.51172292215
-2.32749389776	-1.47295021379	-0.48	-0.00384557467705	-1.8173727674
-1.65653332547	-1.49991915426	-0.48	-0.00753977699301	-1.51307346207
-2.55455275217	-1.80023840548	-0.48	-0.0146756832343	-1.28492174308
-2.13594943352	-1.4841523187	-0.48	-0.0409156061114	-1.68399111447
-1.7654086308	-1.42557182866	-0.48	-0.0320867829724	-1.86245091064
-2.51909182761	-2.49347452339	-0.48	-0.0140650679489	-2.07466251775
-1.74316709612	-2.0000371095	-0.44	-0.00133715798761	-1.4331670999
